passenger_id,service_date,period,arrival_time,service_start_time,service_end_time,server_id,servers_scheduled
SYN-20260305-AFTERNOONPEAK-0004,2026-03-05,Afternoon peak,2026-03-05T14:02:30Z,2026-03-05T14:02:30Z,2026-03-05T14:03:56Z,1,5
SYN-20260305-AFTERNOONPEAK-0005,2026-03-05,Afternoon peak,2026-03-05T14:03:05Z,2026-03-05T14:03:05Z,2026-03-05T14:06:53Z,2,5
SYN-20260305-AFTERNOONPEAK-0006,2026-03-05,Afternoon peak,2026-03-05T14:03:09Z,2026-03-05T14:03:30Z,2026-03-05T14:03:40Z,5,5
SYN-20260305-AFTERNOONPEAK-0007,2026-03-05,Afternoon peak,2026-03-05T14:03:16Z,2026-03-05T14:03:40Z,2026-03-05T14:06:02Z,5,5
SYN-20260305-AFTERNOONPEAK-0008,2026-03-05,Afternoon peak,2026-03-05T14:03:49Z,2026-03-05T14:03:56Z,2026-03-05T14:06:21Z,1,5
SYN-20260305-AFTERNOONPEAK-0009,2026-03-05,Afternoon peak,2026-03-05T14:03:55Z,2026-03-05T14:05:20Z,2026-03-05T14:09:55Z,4,5
SYN-20260305-AFTERNOONPEAK-0010,2026-03-05,Afternoon peak,2026-03-05T14:04:24Z,2026-03-05T14:06:02Z,2026-03-05T14:11:07Z,5,5
SYN-20260305-AFTERNOONPEAK-0011,2026-03-05,Afternoon peak,2026-03-05T14:07:17Z,2026-03-05T14:07:17Z,2026-03-05T14:18:15Z,1,5
SYN-20260305-AFTERNOONPEAK-0012,2026-03-05,Afternoon peak,2026-03-05T14:07:52Z,2026-03-05T14:07:52Z,2026-03-05T14:15:08Z,2,5
SYN-20260305-AFTERNOONPEAK-0013,2026-03-05,Afternoon peak,2026-03-05T14:08:12Z,2026-03-05T14:09:55Z,2026-03-05T14:11:09Z,4,5
SYN-20260305-AFTERNOONPEAK-0014,2026-03-05,Afternoon peak,2026-03-05T14:08:24Z,2026-03-05T14:11:07Z,2026-03-05T14:18:20Z,5,5
SYN-20260305-AFTERNOONPEAK-0015,2026-03-05,Afternoon peak,2026-03-05T14:09:31Z,2026-03-05T14:11:09Z,2026-03-05T14:11:10Z,4,5
SYN-20260305-AFTERNOONPEAK-0016,2026-03-05,Afternoon peak,2026-03-05T14:09:39Z,2026-03-05T14:11:10Z,2026-03-05T14:20:14Z,4,5
SYN-20260305-AFTERNOONPEAK-0017,2026-03-05,Afternoon peak,2026-03-05T14:09:50Z,2026-03-05T14:15:08Z,2026-03-05T14:17:04Z,2,5
SYN-20260305-AFTERNOONPEAK-0018,2026-03-05,Afternoon peak,2026-03-05T14:12:12Z,2026-03-05T14:17:04Z,2026-03-05T14:26:16Z,2,5
SYN-20260305-AFTERNOONPEAK-0019,2026-03-05,Afternoon peak,2026-03-05T14:13:29Z,2026-03-05T14:18:15Z,2026-03-05T14:24:01Z,1,5
SYN-20260305-AFTERNOONPEAK-0020,2026-03-05,Afternoon peak,2026-03-05T14:14:10Z,2026-03-05T14:18:20Z,2026-03-05T14:21:57Z,5,5
SYN-20260305-AFTERNOONPEAK-0021,2026-03-05,Afternoon peak,2026-03-05T14:17:24Z,2026-03-05T14:18:54Z,2026-03-05T14:25:37Z,3,5
SYN-20260305-AFTERNOONPEAK-0022,2026-03-05,Afternoon peak,2026-03-05T14:18:41Z,2026-03-05T14:20:14Z,2026-03-05T14:22:56Z,4,5
SYN-20260305-AFTERNOONPEAK-0023,2026-03-05,Afternoon peak,2026-03-05T14:19:01Z,2026-03-05T14:21:57Z,2026-03-05T14:23:43Z,5,5
SYN-20260305-AFTERNOONPEAK-0024,2026-03-05,Afternoon peak,2026-03-05T14:19:12Z,2026-03-05T14:22:56Z,2026-03-05T14:27:10Z,4,5
SYN-20260305-AFTERNOONPEAK-0025,2026-03-05,Afternoon peak,2026-03-05T14:21:05Z,2026-03-05T14:23:43Z,2026-03-05T14:26:52Z,5,5
SYN-20260305-AFTERNOONPEAK-0026,2026-03-05,Afternoon peak,2026-03-05T14:21:59Z,2026-03-05T14:24:01Z,2026-03-05T14:28:25Z,1,5
SYN-20260305-AFTERNOONPEAK-0027,2026-03-05,Afternoon peak,2026-03-05T14:22:25Z,2026-03-05T14:25:37Z,2026-03-05T14:25:49Z,3,5
SYN-20260305-AFTERNOONPEAK-0028,2026-03-05,Afternoon peak,2026-03-05T14:22:59Z,2026-03-05T14:25:49Z,2026-03-05T14:27:35Z,3,5
SYN-20260305-AFTERNOONPEAK-0029,2026-03-05,Afternoon peak,2026-03-05T14:26:27Z,2026-03-05T14:26:27Z,2026-03-05T14:26:49Z,2,5
SYN-20260305-AFTERNOONPEAK-0030,2026-03-05,Afternoon peak,2026-03-05T14:28:04Z,2026-03-05T14:28:04Z,2026-03-05T14:31:26Z,2,5
SYN-20260305-AFTERNOONPEAK-0031,2026-03-05,Afternoon peak,2026-03-05T14:28:35Z,2026-03-05T14:28:35Z,2026-03-05T14:34:32Z,5,5
SYN-20260305-AFTERNOONPEAK-0032,2026-03-05,Afternoon peak,2026-03-05T14:29:39Z,2026-03-05T14:29:39Z,2026-03-05T14:32:59Z,4,5
SYN-20260305-AFTERNOONPEAK-0033,2026-03-05,Afternoon peak,2026-03-05T14:30:36Z,2026-03-05T14:30:36Z,2026-03-05T14:35:36Z,3,5
SYN-20260305-AFTERNOONPEAK-0034,2026-03-05,Afternoon peak,2026-03-05T14:31:08Z,2026-03-05T14:31:08Z,2026-03-05T14:31:14Z,1,5
SYN-20260305-AFTERNOONPEAK-0035,2026-03-05,Afternoon peak,2026-03-05T14:32:09Z,2026-03-05T14:32:09Z,2026-03-05T14:39:34Z,1,5
SYN-20260305-AFTERNOONPEAK-0036,2026-03-05,Afternoon peak,2026-03-05T14:36:21Z,2026-03-05T14:36:21Z,2026-03-05T14:37:19Z,2,5
SYN-20260305-AFTERNOONPEAK-0037,2026-03-05,Afternoon peak,2026-03-05T14:36:32Z,2026-03-05T14:36:32Z,2026-03-05T14:37:58Z,4,5
SYN-20260305-AFTERNOONPEAK-0038,2026-03-05,Afternoon peak,2026-03-05T14:38:09Z,2026-03-05T14:38:09Z,2026-03-05T14:38:40Z,5,5
SYN-20260305-AFTERNOONPEAK-0039,2026-03-05,Afternoon peak,2026-03-05T14:38:36Z,2026-03-05T14:38:36Z,2026-03-05T14:42:47Z,3,5
SYN-20260305-AFTERNOONPEAK-0040,2026-03-05,Afternoon peak,2026-03-05T14:38:56Z,2026-03-05T14:38:56Z,2026-03-05T14:41:17Z,2,5
SYN-20260305-AFTERNOONPEAK-0041,2026-03-05,Afternoon peak,2026-03-05T14:40:27Z,2026-03-05T14:40:27Z,2026-03-05T14:41:28Z,4,5
SYN-20260305-AFTERNOONPEAK-0042,2026-03-05,Afternoon peak,2026-03-05T14:40:39Z,2026-03-05T14:40:39Z,2026-03-05T14:44:05Z,5,5
SYN-20260305-AFTERNOONPEAK-0043,2026-03-05,Afternoon peak,2026-03-05T14:41:11Z,2026-03-05T14:41:11Z,2026-03-05T14:49:41Z,1,5
SYN-20260305-AFTERNOONPEAK-0044,2026-03-05,Afternoon peak,2026-03-05T14:41:41Z,2026-03-05T14:41:41Z,2026-03-05T14:44:12Z,2,5
SYN-20260305-AFTERNOONPEAK-0045,2026-03-05,Afternoon peak,2026-03-05T14:42:28Z,2026-03-05T14:42:28Z,2026-03-05T14:47:55Z,4,5
SYN-20260305-AFTERNOONPEAK-0046,2026-03-05,Afternoon peak,2026-03-05T14:42:45Z,2026-03-05T14:42:47Z,2026-03-05T14:45:40Z,3,5
SYN-20260305-AFTERNOONPEAK-0047,2026-03-05,Afternoon peak,2026-03-05T14:42:52Z,2026-03-05T14:44:05Z,2026-03-05T14:44:50Z,5,5
SYN-20260305-AFTERNOONPEAK-0048,2026-03-05,Afternoon peak,2026-03-05T14:43:39Z,2026-03-05T14:44:12Z,2026-03-05T14:47:17Z,2,5
SYN-20260305-AFTERNOONPEAK-0049,2026-03-05,Afternoon peak,2026-03-05T14:43:47Z,2026-03-05T14:44:50Z,2026-03-05T14:45:10Z,5,5
SYN-20260305-AFTERNOONPEAK-0050,2026-03-05,Afternoon peak,2026-03-05T14:44:28Z,2026-03-05T14:45:10Z,2026-03-05T14:45:50Z,5,5
SYN-20260305-AFTERNOONPEAK-0051,2026-03-05,Afternoon peak,2026-03-05T14:48:45Z,2026-03-05T14:48:45Z,2026-03-05T14:49:48Z,3,5
SYN-20260305-AFTERNOONPEAK-0052,2026-03-05,Afternoon peak,2026-03-05T14:51:40Z,2026-03-05T14:51:40Z,2026-03-05T14:59:06Z,5,5
SYN-20260305-AFTERNOONPEAK-0053,2026-03-05,Afternoon peak,2026-03-05T14:56:06Z,2026-03-05T14:56:06Z,2026-03-05T15:01:29Z,2,5
SYN-20260305-AFTERNOONPEAK-0054,2026-03-05,Afternoon peak,2026-03-05T14:57:59Z,2026-03-05T14:57:59Z,2026-03-05T14:59:25Z,4,5
SYN-20260305-AFTERNOONPEAK-0055,2026-03-05,Afternoon peak,2026-03-05T14:59:52Z,2026-03-05T14:59:52Z,2026-03-05T15:01:22Z,1,5
SYN-20260305-AFTERNOONPEAK-0056,2026-03-05,Afternoon peak,2026-03-05T14:59:58Z,2026-03-05T14:59:58Z,2026-03-05T15:00:57Z,3,5
SYN-20260305-AFTERNOONPEAK-0057,2026-03-05,Afternoon peak,2026-03-05T15:00:36Z,2026-03-05T15:00:36Z,2026-03-05T15:01:26Z,5,5
SYN-20260305-AFTERNOONPEAK-0058,2026-03-05,Afternoon peak,2026-03-05T15:02:11Z,2026-03-05T15:02:11Z,2026-03-05T15:06:18Z,4,5
SYN-20260305-AFTERNOONPEAK-0059,2026-03-05,Afternoon peak,2026-03-05T15:04:14Z,2026-03-05T15:04:14Z,2026-03-05T15:09:45Z,3,5
SYN-20260305-AFTERNOONPEAK-0060,2026-03-05,Afternoon peak,2026-03-05T15:07:52Z,2026-03-05T15:07:52Z,2026-03-05T15:07:54Z,1,5
SYN-20260305-AFTERNOONPEAK-0061,2026-03-05,Afternoon peak,2026-03-05T15:10:31Z,2026-03-05T15:10:31Z,2026-03-05T15:12:55Z,5,5
SYN-20260305-AFTERNOONPEAK-0062,2026-03-05,Afternoon peak,2026-03-05T15:11:19Z,2026-03-05T15:11:19Z,2026-03-05T15:11:54Z,2,5
SYN-20260305-AFTERNOONPEAK-0063,2026-03-05,Afternoon peak,2026-03-05T15:13:18Z,2026-03-05T15:13:18Z,2026-03-05T15:19:05Z,4,5
SYN-20260305-AFTERNOONPEAK-0064,2026-03-05,Afternoon peak,2026-03-05T15:13:26Z,2026-03-05T15:13:26Z,2026-03-05T15:23:17Z,1,5
SYN-20260305-AFTERNOONPEAK-0065,2026-03-05,Afternoon peak,2026-03-05T15:14:16Z,2026-03-05T15:14:16Z,2026-03-05T15:17:07Z,3,5
SYN-20260305-AFTERNOONPEAK-0066,2026-03-05,Afternoon peak,2026-03-05T15:14:17Z,2026-03-05T15:14:17Z,2026-03-05T15:15:05Z,2,5
SYN-20260305-AFTERNOONPEAK-0067,2026-03-05,Afternoon peak,2026-03-05T15:16:12Z,2026-03-05T15:16:12Z,2026-03-05T15:18:19Z,5,5
SYN-20260305-AFTERNOONPEAK-0068,2026-03-05,Afternoon peak,2026-03-05T15:16:42Z,2026-03-05T15:16:42Z,2026-03-05T15:17:03Z,2,5
SYN-20260305-AFTERNOONPEAK-0069,2026-03-05,Afternoon peak,2026-03-05T15:17:05Z,2026-03-05T15:17:05Z,2026-03-05T15:17:07Z,2,5
SYN-20260305-AFTERNOONPEAK-0070,2026-03-05,Afternoon peak,2026-03-05T15:17:11Z,2026-03-05T15:17:11Z,2026-03-05T15:19:23Z,2,5
SYN-20260305-AFTERNOONPEAK-0071,2026-03-05,Afternoon peak,2026-03-05T15:18:31Z,2026-03-05T15:18:31Z,2026-03-05T15:21:54Z,3,5
SYN-20260305-AFTERNOONPEAK-0072,2026-03-05,Afternoon peak,2026-03-05T15:18:59Z,2026-03-05T15:18:59Z,2026-03-05T15:19:07Z,5,5
SYN-20260305-AFTERNOONPEAK-0073,2026-03-05,Afternoon peak,2026-03-05T15:19:51Z,2026-03-05T15:19:51Z,2026-03-05T15:20:01Z,4,5
SYN-20260305-AFTERNOONPEAK-0074,2026-03-05,Afternoon peak,2026-03-05T15:20:31Z,2026-03-05T15:20:31Z,2026-03-05T15:22:25Z,5,5
SYN-20260305-AFTERNOONPEAK-0075,2026-03-05,Afternoon peak,2026-03-05T15:21:07Z,2026-03-05T15:21:07Z,2026-03-05T15:24:12Z,2,5
SYN-20260305-AFTERNOONPEAK-0076,2026-03-05,Afternoon peak,2026-03-05T15:23:02Z,2026-03-05T15:23:02Z,2026-03-05T15:26:08Z,4,5
SYN-20260305-AFTERNOONPEAK-0077,2026-03-05,Afternoon peak,2026-03-05T15:24:05Z,2026-03-05T15:24:05Z,2026-03-05T15:44:46Z,3,5
SYN-20260305-AFTERNOONPEAK-0078,2026-03-05,Afternoon peak,2026-03-05T15:25:41Z,2026-03-05T15:25:41Z,2026-03-05T15:27:35Z,5,5
SYN-20260305-AFTERNOONPEAK-0079,2026-03-05,Afternoon peak,2026-03-05T15:26:30Z,2026-03-05T15:26:30Z,2026-03-05T15:30:20Z,1,5
SYN-20260305-AFTERNOONPEAK-0080,2026-03-05,Afternoon peak,2026-03-05T15:26:50Z,2026-03-05T15:26:50Z,2026-03-05T15:41:02Z,2,5
SYN-20260305-AFTERNOONPEAK-0081,2026-03-05,Afternoon peak,2026-03-05T15:27:03Z,2026-03-05T15:27:03Z,2026-03-05T15:28:15Z,4,5
SYN-20260305-AFTERNOONPEAK-0082,2026-03-05,Afternoon peak,2026-03-05T15:27:42Z,2026-03-05T15:27:42Z,2026-03-05T15:27:44Z,5,5
SYN-20260305-AFTERNOONPEAK-0083,2026-03-05,Afternoon peak,2026-03-05T15:29:48Z,2026-03-05T15:29:48Z,2026-03-05T15:30:54Z,5,5
SYN-20260305-AFTERNOONPEAK-0084,2026-03-05,Afternoon peak,2026-03-05T15:30:46Z,2026-03-05T15:30:46Z,2026-03-05T15:30:55Z,4,5
SYN-20260305-AFTERNOONPEAK-0085,2026-03-05,Afternoon peak,2026-03-05T15:31:26Z,2026-03-05T15:31:26Z,2026-03-05T15:32:04Z,1,5
SYN-20260305-AFTERNOONPEAK-0086,2026-03-05,Afternoon peak,2026-03-05T15:31:28Z,2026-03-05T15:31:28Z,2026-03-05T15:32:23Z,5,5
SYN-20260305-AFTERNOONPEAK-0087,2026-03-05,Afternoon peak,2026-03-05T15:32:27Z,2026-03-05T15:32:27Z,2026-03-05T15:38:15Z,4,5
SYN-20260305-AFTERNOONPEAK-0088,2026-03-05,Afternoon peak,2026-03-05T15:35:03Z,2026-03-05T15:35:03Z,2026-03-05T15:39:33Z,1,5
SYN-20260305-AFTERNOONPEAK-0089,2026-03-05,Afternoon peak,2026-03-05T15:35:21Z,2026-03-05T15:35:21Z,2026-03-05T15:40:01Z,5,5
SYN-20260305-AFTERNOONPEAK-0090,2026-03-05,Afternoon peak,2026-03-05T15:37:26Z,2026-03-05T15:38:15Z,2026-03-05T15:39:36Z,4,5
SYN-20260305-AFTERNOONPEAK-0091,2026-03-05,Afternoon peak,2026-03-05T15:37:40Z,2026-03-05T15:39:33Z,2026-03-05T15:44:57Z,1,5
SYN-20260305-AFTERNOONPEAK-0092,2026-03-05,Afternoon peak,2026-03-05T15:38:52Z,2026-03-05T15:39:36Z,2026-03-05T15:44:45Z,4,5
SYN-20260305-AFTERNOONPEAK-0093,2026-03-05,Afternoon peak,2026-03-05T15:40:27Z,2026-03-05T15:40:27Z,2026-03-05T15:41:24Z,5,5
SYN-20260305-AFTERNOONPEAK-0094,2026-03-05,Afternoon peak,2026-03-05T15:40:29Z,2026-03-05T15:41:02Z,2026-03-05T15:41:34Z,2,5
SYN-20260305-AFTERNOONPEAK-0095,2026-03-05,Afternoon peak,2026-03-05T15:40:34Z,2026-03-05T15:41:24Z,2026-03-05T15:41:56Z,5,5
SYN-20260305-AFTERNOONPEAK-0096,2026-03-05,Afternoon peak,2026-03-05T15:40:41Z,2026-03-05T15:41:34Z,2026-03-05T15:42:27Z,2,5
SYN-20260305-AFTERNOONPEAK-0097,2026-03-05,Afternoon peak,2026-03-05T15:40:47Z,2026-03-05T15:41:56Z,2026-03-05T15:45:47Z,5,5
SYN-20260305-AFTERNOONPEAK-0098,2026-03-05,Afternoon peak,2026-03-05T15:41:09Z,2026-03-05T15:42:27Z,2026-03-05T15:49:37Z,2,5
SYN-20260305-AFTERNOONPEAK-0099,2026-03-05,Afternoon peak,2026-03-05T15:42:48Z,2026-03-05T15:44:45Z,2026-03-05T15:46:41Z,4,5
SYN-20260305-AFTERNOONPEAK-0100,2026-03-05,Afternoon peak,2026-03-05T15:43:02Z,2026-03-05T15:44:46Z,2026-03-05T15:44:50Z,3,5
SYN-20260305-AFTERNOONPEAK-0101,2026-03-05,Afternoon peak,2026-03-05T15:44:04Z,2026-03-05T15:44:50Z,2026-03-05T15:48:56Z,3,5
SYN-20260305-AFTERNOONPEAK-0102,2026-03-05,Afternoon peak,2026-03-05T15:44:54Z,2026-03-05T15:44:57Z,2026-03-05T15:46:14Z,1,5
SYN-20260305-AFTERNOONPEAK-0103,2026-03-05,Afternoon peak,2026-03-05T15:45:15Z,2026-03-05T15:45:47Z,2026-03-05T15:46:31Z,5,5
SYN-20260305-AFTERNOONPEAK-0104,2026-03-05,Afternoon peak,2026-03-05T15:45:53Z,2026-03-05T15:46:14Z,2026-03-05T15:49:25Z,1,5
SYN-20260305-AFTERNOONPEAK-0105,2026-03-05,Afternoon peak,2026-03-05T15:46:07Z,2026-03-05T15:46:31Z,2026-03-05T15:50:21Z,5,5
SYN-20260305-AFTERNOONPEAK-0106,2026-03-05,Afternoon peak,2026-03-05T15:46:38Z,2026-03-05T15:46:41Z,2026-03-05T15:49:27Z,4,5
SYN-20260305-AFTERNOONPEAK-0107,2026-03-05,Afternoon peak,2026-03-05T15:46:41Z,2026-03-05T15:48:56Z,2026-03-05T15:51:20Z,3,5
SYN-20260305-AFTERNOONPEAK-0108,2026-03-05,Afternoon peak,2026-03-05T15:47:23Z,2026-03-05T15:49:25Z,2026-03-05T15:50:53Z,1,5
SYN-20260305-AFTERNOONPEAK-0109,2026-03-05,Afternoon peak,2026-03-05T15:48:12Z,2026-03-05T15:49:27Z,2026-03-05T15:50:15Z,4,5
SYN-20260305-AFTERNOONPEAK-0110,2026-03-05,Afternoon peak,2026-03-05T15:49:02Z,2026-03-05T15:49:37Z,2026-03-05T15:53:26Z,2,5
SYN-20260305-AFTERNOONPEAK-0111,2026-03-05,Afternoon peak,2026-03-05T15:49:27Z,2026-03-05T15:50:15Z,2026-03-05T15:52:04Z,4,5
SYN-20260305-AFTERNOONPEAK-0112,2026-03-05,Afternoon peak,2026-03-05T15:49:31Z,2026-03-05T15:50:21Z,2026-03-05T15:58:56Z,5,5
SYN-20260305-AFTERNOONPEAK-0113,2026-03-05,Afternoon peak,2026-03-05T15:52:01Z,2026-03-05T15:52:01Z,2026-03-05T16:11:04Z,1,5
SYN-20260305-AFTERNOONPEAK-0114,2026-03-05,Afternoon peak,2026-03-05T15:53:53Z,2026-03-05T15:53:53Z,2026-03-05T15:56:06Z,3,5
SYN-20260305-AFTERNOONPEAK-0115,2026-03-05,Afternoon peak,2026-03-05T15:54:38Z,2026-03-05T15:54:38Z,2026-03-05T15:56:26Z,4,5
SYN-20260305-AFTERNOONPEAK-0116,2026-03-05,Afternoon peak,2026-03-05T15:55:06Z,2026-03-05T15:55:06Z,2026-03-05T16:04:42Z,2,5
SYN-20260305-AFTERNOONPEAK-0117,2026-03-05,Afternoon peak,2026-03-05T15:56:44Z,2026-03-05T15:56:44Z,2026-03-05T16:00:20Z,3,5
SYN-20260305-AFTERNOONPEAK-0118,2026-03-05,Afternoon peak,2026-03-05T15:58:03Z,2026-03-05T15:58:03Z,2026-03-05T16:00:17Z,4,5
SYN-20260305-AFTERNOONPEAK-0119,2026-03-05,Afternoon peak,2026-03-05T15:59:20Z,2026-03-05T15:59:20Z,2026-03-05T16:02:40Z,5,5
SYN-20260305-AFTERNOONPEAK-0120,2026-03-05,Afternoon peak,2026-03-05T15:59:43Z,2026-03-05T16:00:17Z,2026-03-05T16:03:47Z,4,5
SYN-20260305-AFTERNOONPEAK-0121,2026-03-05,Afternoon peak,2026-03-05T15:59:45Z,2026-03-05T16:00:20Z,2026-03-05T16:17:59Z,3,5
SYN-20260305-EVENING-0001,2026-03-05,Evening,2026-03-05T18:00:48Z,2026-03-05T18:00:48Z,2026-03-05T18:12:21Z,2,4
SYN-20260305-EVENING-0002,2026-03-05,Evening,2026-03-05T18:02:04Z,2026-03-05T18:02:04Z,2026-03-05T18:04:23Z,4,4
SYN-20260305-EVENING-0003,2026-03-05,Evening,2026-03-05T18:03:57Z,2026-03-05T18:03:57Z,2026-03-05T18:04:48Z,1,4
SYN-20260305-EVENING-0004,2026-03-05,Evening,2026-03-05T18:05:00Z,2026-03-05T18:05:00Z,2026-03-05T18:10:21Z,3,4
SYN-20260305-EVENING-0005,2026-03-05,Evening,2026-03-05T18:07:07Z,2026-03-05T18:07:07Z,2026-03-05T18:11:00Z,4,4
SYN-20260305-EVENING-0006,2026-03-05,Evening,2026-03-05T18:08:25Z,2026-03-05T18:08:25Z,2026-03-05T18:12:40Z,1,4
SYN-20260305-EVENING-0007,2026-03-05,Evening,2026-03-05T18:11:28Z,2026-03-05T18:11:28Z,2026-03-05T18:11:54Z,3,4
SYN-20260305-EVENING-0008,2026-03-05,Evening,2026-03-05T18:12:39Z,2026-03-05T18:12:39Z,2026-03-05T18:12:49Z,4,4
SYN-20260305-EVENING-0009,2026-03-05,Evening,2026-03-05T18:18:08Z,2026-03-05T18:18:08Z,2026-03-05T18:19:08Z,3,4
SYN-20260305-EVENING-0010,2026-03-05,Evening,2026-03-05T18:19:14Z,2026-03-05T18:19:14Z,2026-03-05T18:20:50Z,2,4
SYN-20260305-EVENING-0011,2026-03-05,Evening,2026-03-05T18:20:28Z,2026-03-05T18:20:28Z,2026-03-05T18:21:24Z,1,4
SYN-20260305-EVENING-0012,2026-03-05,Evening,2026-03-05T18:23:00Z,2026-03-05T18:23:00Z,2026-03-05T18:24:24Z,4,4
SYN-20260305-EVENING-0013,2026-03-05,Evening,2026-03-05T18:23:57Z,2026-03-05T18:23:57Z,2026-03-05T18:24:06Z,3,4
SYN-20260305-EVENING-0014,2026-03-05,Evening,2026-03-05T18:24:54Z,2026-03-05T18:24:54Z,2026-03-05T18:26:05Z,2,4
SYN-20260305-EVENING-0015,2026-03-05,Evening,2026-03-05T18:25:10Z,2026-03-05T18:25:10Z,2026-03-05T18:30:04Z,1,4
SYN-20260305-EVENING-0016,2026-03-05,Evening,2026-03-05T18:25:37Z,2026-03-05T18:25:37Z,2026-03-05T18:28:23Z,3,4
SYN-20260305-EVENING-0017,2026-03-05,Evening,2026-03-05T18:27:37Z,2026-03-05T18:27:37Z,2026-03-05T18:30:09Z,4,4
SYN-20260305-EVENING-0018,2026-03-05,Evening,2026-03-05T18:29:20Z,2026-03-05T18:29:20Z,2026-03-05T18:33:03Z,2,4
SYN-20260305-EVENING-0019,2026-03-05,Evening,2026-03-05T18:30:05Z,2026-03-05T18:30:05Z,2026-03-05T18:34:49Z,3,4
SYN-20260305-EVENING-0020,2026-03-05,Evening,2026-03-05T18:30:48Z,2026-03-05T18:30:48Z,2026-03-05T18:38:35Z,1,4
SYN-20260305-EVENING-0021,2026-03-05,Evening,2026-03-05T18:32:10Z,2026-03-05T18:32:10Z,2026-03-05T18:32:40Z,4,4
SYN-20260305-EVENING-0022,2026-03-05,Evening,2026-03-05T18:32:49Z,2026-03-05T18:32:49Z,2026-03-05T18:33:42Z,4,4
SYN-20260305-EVENING-0023,2026-03-05,Evening,2026-03-05T18:34:51Z,2026-03-05T18:34:51Z,2026-03-05T18:37:00Z,2,4
SYN-20260305-EVENING-0024,2026-03-05,Evening,2026-03-05T18:36:23Z,2026-03-05T18:36:23Z,2026-03-05T18:41:41Z,4,4
SYN-20260305-EVENING-0025,2026-03-05,Evening,2026-03-05T18:38:11Z,2026-03-05T18:38:11Z,2026-03-05T18:39:05Z,3,4
SYN-20260305-EVENING-0026,2026-03-05,Evening,2026-03-05T18:38:13Z,2026-03-05T18:38:13Z,2026-03-05T18:42:34Z,2,4
SYN-20260305-EVENING-0027,2026-03-05,Evening,2026-03-05T18:38:53Z,2026-03-05T18:38:53Z,2026-03-05T18:40:37Z,1,4
SYN-20260305-EVENING-0028,2026-03-05,Evening,2026-03-05T18:39:05Z,2026-03-05T18:39:05Z,2026-03-05T18:39:43Z,3,4
SYN-20260305-EVENING-0029,2026-03-05,Evening,2026-03-05T18:40:59Z,2026-03-05T18:40:59Z,2026-03-05T18:42:10Z,3,4
SYN-20260305-EVENING-0030,2026-03-05,Evening,2026-03-05T18:41:12Z,2026-03-05T18:41:12Z,2026-03-05T18:41:16Z,1,4
SYN-20260305-EVENING-0031,2026-03-05,Evening,2026-03-05T18:44:19Z,2026-03-05T18:44:19Z,2026-03-05T18:47:04Z,1,4
SYN-20260305-EVENING-0032,2026-03-05,Evening,2026-03-05T18:44:48Z,2026-03-05T18:44:48Z,2026-03-05T18:50:20Z,4,4
SYN-20260305-EVENING-0033,2026-03-05,Evening,2026-03-05T18:45:22Z,2026-03-05T18:45:22Z,2026-03-05T18:55:11Z,3,4
SYN-20260305-EVENING-0034,2026-03-05,Evening,2026-03-05T18:49:20Z,2026-03-05T18:49:20Z,2026-03-05T18:51:24Z,2,4
SYN-20260305-EVENING-0035,2026-03-05,Evening,2026-03-05T18:49:51Z,2026-03-05T18:49:51Z,2026-03-05T18:52:14Z,1,4
SYN-20260305-EVENING-0036,2026-03-05,Evening,2026-03-05T18:54:50Z,2026-03-05T18:54:50Z,2026-03-05T18:54:51Z,4,4
SYN-20260305-EVENING-0037,2026-03-05,Evening,2026-03-05T18:55:09Z,2026-03-05T18:55:09Z,2026-03-05T18:57:09Z,2,4
SYN-20260305-EVENING-0038,2026-03-05,Evening,2026-03-05T18:56:24Z,2026-03-05T18:56:24Z,2026-03-05T18:59:05Z,1,4
SYN-20260305-EVENING-0039,2026-03-05,Evening,2026-03-05T18:56:24Z,2026-03-05T18:56:24Z,2026-03-05T18:57:21Z,4,4
SYN-20260305-EVENING-0040,2026-03-05,Evening,2026-03-05T18:57:24Z,2026-03-05T18:57:24Z,2026-03-05T18:59:59Z,3,4
SYN-20260305-EVENING-0041,2026-03-05,Evening,2026-03-05T18:57:28Z,2026-03-05T18:57:28Z,2026-03-05T19:00:09Z,2,4
SYN-20260305-EVENING-0042,2026-03-05,Evening,2026-03-05T19:00:36Z,2026-03-05T19:00:36Z,2026-03-05T19:00:51Z,4,4
SYN-20260305-EVENING-0043,2026-03-05,Evening,2026-03-05T19:02:07Z,2026-03-05T19:02:07Z,2026-03-05T19:06:40Z,1,4
SYN-20260305-EVENING-0044,2026-03-05,Evening,2026-03-05T19:07:01Z,2026-03-05T19:07:01Z,2026-03-05T19:16:54Z,3,4
SYN-20260305-EVENING-0045,2026-03-05,Evening,2026-03-05T19:08:20Z,2026-03-05T19:08:20Z,2026-03-05T19:12:36Z,2,4
SYN-20260305-EVENING-0046,2026-03-05,Evening,2026-03-05T19:09:08Z,2026-03-05T19:09:08Z,2026-03-05T19:12:55Z,4,4
SYN-20260305-EVENING-0047,2026-03-05,Evening,2026-03-05T19:10:37Z,2026-03-05T19:10:37Z,2026-03-05T19:14:09Z,1,4
SYN-20260305-EVENING-0048,2026-03-05,Evening,2026-03-05T19:12:11Z,2026-03-05T19:12:36Z,2026-03-05T19:16:37Z,2,4
